V1	V2	V3
CAGL0C01969g	ORF|Uncharacterized	NULL
CAGL0C01991g	ORF|Uncharacterized	NULL
CAGL0C02013g	ORF|Uncharacterized	NULL
CAGL0C02035g	ORF|Uncharacterized	NULL
CAGL0C02057g	ORF|Uncharacterized	NULL
CAGL0C02079g	ORF|Uncharacterized	NULL
CAGL0C02101g	ORF|Uncharacterized	NULL
CAGL0C02123g	ORF|Uncharacterized	NULL
CAGL0C02145g	ORF|Uncharacterized	NULL
CAGL0C02167g	ORF|Uncharacterized	NULL
CAGL0C02189g	ORF|Uncharacterized	NULL
CAGL0C02211g	ORF|Verified	NULL
CAGL0C02233g	ORF|Uncharacterized	NULL
CAGL0C02255g	ORF|Uncharacterized	NULL
CAGL0C02277g	ORF|Verified	NULL
CAGL0C02299g	ORF|Verified	NULL
CAGL0C02321g	ORF|Uncharacterized	NULL
CAGL0C02343g	ORF|Uncharacterized	NULL
CAGL0C02365g	ORF|Uncharacterized	NULL
CAGL0C02387g	ORF|Uncharacterized	NULL
CAGL0C02409g	ORF|Uncharacterized	NULL
CAGL0C02431g	ORF|Uncharacterized	NULL
CAGL0C02453g	ORF|Uncharacterized	NULL
CAGL0C02475g	ORF|Uncharacterized	NULL
CAGL0C02497g	ORF|Uncharacterized	NULL
CAGL0C02519g	ORF|Uncharacterized	NULL
CAGL0C02541g	ORF|Uncharacterized	NULL
CAGL0C02563g	ORF|Uncharacterized	NULL
CAGL0C02585g	ORF|Uncharacterized	NULL
CAGL0C02607g	ORF|Uncharacterized	NULL
CAGL0C02623g	ORF|Uncharacterized	NULL
CAGL0C02629g	ORF|Uncharacterized	NULL
CAGL0C02651g	ORF|Uncharacterized	NULL
CAGL0C02673g	ORF|Uncharacterized	NULL
CAGL0C02695g	ORF|Uncharacterized	NULL
CAGL0C02717g	ORF|Uncharacterized	NULL
CAGL0C02739g	ORF|Uncharacterized	NULL
CAGL0C02761g	ORF|Uncharacterized	NULL
CAGL0C02783g	ORF|Uncharacterized	NULL
CAGL0C02805g	ORF|Uncharacterized	NULL
CAGL0C02827g	ORF|Uncharacterized	NULL
CAGL0C02849g	ORF|Uncharacterized	NULL
CAGL0C02871g	ORF|Uncharacterized	NULL
CAGL0C02893g	ORF|Uncharacterized	NULL
CAGL0C02937g	ORF|Uncharacterized	NULL
CAGL0C02959g	ORF|Uncharacterized	NULL
CAGL0C02981g	ORF|Uncharacterized	NULL
CAGL0C03003g	ORF|Uncharacterized	NULL
CAGL0C03025g	ORF|Uncharacterized	NULL
CAGL0C03047g	ORF|Uncharacterized	NULL
CAGL0C03069g	ORF|Uncharacterized	NULL
CAGL0C03091r	tRNA|Uncharacterized	NULL
CAGL0C03113g	ORF|Uncharacterized	NULL
CAGL0C03135g	ORF|Uncharacterized	NULL
CAGL0C03157r	tRNA|Uncharacterized	NULL
CAGL0C03179g	ORF|Uncharacterized	NULL
CAGL0C03201g	ORF|Uncharacterized	NULL
CAGL0C03223g	ORF|Uncharacterized	NULL
CAGL0C03245g	ORF|Uncharacterized	NULL
CAGL0C03267g	ORF|Verified	NULL
CAGL0C03289g	ORF|Uncharacterized	NULL
CAGL0C03311g	ORF|Uncharacterized	NULL
CAGL0C03333g	ORF|Uncharacterized	NULL
CAGL0C03355g	ORF|Uncharacterized	NULL
CAGL0C03369g	ORF|Uncharacterized	NULL
CAGL0C03384r	ncRNA|Uncharacterized	NULL
CAGL0C03399g	ORF|Uncharacterized	NULL
CAGL0C03421g	ORF|Uncharacterized	NULL
CAGL0C03432r	ncRNA|Uncharacterized	NULL
CAGL0C03443g	ORF|Uncharacterized	NULL
CAGL0C03465g	ORF|Uncharacterized	NULL
CAGL0C03487g	ORF|Uncharacterized	NULL
CAGL0C03509g	ORF|Uncharacterized	NULL
CAGL0C03531g	ORF|Uncharacterized	NULL
CAGL0C03553g	ORF|Uncharacterized	NULL
CAGL0C03575g	ORF|Uncharacterized	NULL
CAGL0C03597g	ORF|Uncharacterized	NULL
CAGL0C03608g	ORF|Uncharacterized	NULL
CAGL0C03630g	ORF|Uncharacterized	NULL
CAGL0C03652g	ORF|Uncharacterized	NULL
CAGL0C03674g	ORF|Uncharacterized	NULL
CAGL0C03696g	ORF|Uncharacterized	NULL
CAGL0C03718r	tRNA|Uncharacterized	NULL
CAGL0C03740g	ORF|Uncharacterized	NULL
CAGL0C03762g	ORF|Uncharacterized	NULL
CAGL0C03784g	ORF|Uncharacterized	NULL
CAGL0C03806r	tRNA|Uncharacterized	NULL
CAGL0C03828g	ORF|Uncharacterized	NULL
CAGL0C03850g	ORF|Uncharacterized	NULL
CAGL0C03872g	ORF|Verified	NULL
CAGL0C03894g	ORF|Uncharacterized	NULL
CAGL0C03916g	ORF|Uncharacterized	NULL
CAGL0C03938g	ORF|Uncharacterized	NULL
CAGL0C03960g	ORF|Uncharacterized	NULL
CAGL0C03982g	ORF|Uncharacterized	NULL
CAGL0C04004g	ORF|Uncharacterized	NULL
CAGL0C04026g	ORF|Uncharacterized	NULL
CAGL0C04048g	ORF|Uncharacterized	NULL
CAGL0C04070r	tRNA|Uncharacterized	NULL
CAGL0C04092g	ORF|Verified	NULL
CAGL0C04114g	ORF|Uncharacterized	NULL
CAGL0C04136g	ORF|Uncharacterized	NULL
CAGL0C04169g	ORF|Uncharacterized	NULL
CAGL0C04191g	ORF|Uncharacterized	NULL
CAGL0C04213g	ORF|Uncharacterized	NULL
CAGL0C04235g	ORF|Uncharacterized	NULL
CAGL0C04257g	ORF|Uncharacterized	NULL
CAGL0C04279g	ORF|Uncharacterized	NULL
CAGL0C04301g	ORF|Uncharacterized	NULL
CAGL0C04323g	ORF|Uncharacterized	NULL
CAGL0C04345s	centromere	NULL
CAGL0C04367g	ORF|Uncharacterized	NULL
CAGL0C04389g	ORF|Uncharacterized	NULL
CAGL0C04411g	ORF|Uncharacterized	NULL
CAGL0C04433g	ORF|Uncharacterized	NULL
CAGL0C04455g	ORF|Uncharacterized	NULL
CAGL0C04477g	ORF|Uncharacterized	NULL
CAGL0C04499g	ORF|Uncharacterized	NULL
CAGL0C04521r	tRNA|Uncharacterized	NULL
CAGL0C04543g	ORF|Uncharacterized	NULL
CAGL0C04565g	ORF|Uncharacterized	NULL
CAGL0C04587g	ORF|Uncharacterized	NULL
CAGL0C04609g	ORF|Uncharacterized	NULL
CAGL0C04631g	ORF|Uncharacterized	NULL
CAGL0C04653r	tRNA|Uncharacterized	NULL
CAGL0C04697g	ORF|Uncharacterized	NULL
CAGL0C04719g	ORF|Uncharacterized	NULL
CAGL0C04741g	ORF|Verified	NULL
CAGL0C04763g	ORF|Uncharacterized	NULL
CAGL0C04785g	ORF|Uncharacterized	NULL
CAGL0C04807g	ORF|Uncharacterized	NULL
CAGL0C04829g	ORF|Uncharacterized	NULL
CAGL0C04851g	ORF|Uncharacterized	NULL
CAGL0C04873g	ORF|Uncharacterized	NULL
CAGL0C04895g	ORF|Uncharacterized	NULL
CAGL0C04917g	ORF|Uncharacterized	NULL
CAGL0C04933g	ORF|Uncharacterized	NULL
CAGL0C04939g	ORF|Uncharacterized	NULL
CAGL0C04961g	ORF|Uncharacterized	NULL
CAGL0C04983g	ORF|Uncharacterized	NULL
CAGL0C05005g	ORF|Uncharacterized	NULL
CAGL0C05027g	ORF|Uncharacterized	NULL
CAGL0C05049g	ORF|Uncharacterized	NULL
CAGL0C05071g	ORF|Uncharacterized	NULL
CAGL0C05093g	ORF|Uncharacterized	NULL
CAGL0C05115g	ORF|Uncharacterized	NULL
CAGL0C05137g	ORF|Verified	NULL
CAGL0C05159g	ORF|Uncharacterized	NULL
CAGL0C05181g	ORF|Uncharacterized	NULL
CAGL0C05203g	ORF|Uncharacterized	NULL
CAGL0C05225g	ORF|Uncharacterized	NULL
CAGL0C05247g	ORF|Uncharacterized	NULL
CAGL0C05269g	ORF|Uncharacterized	NULL
CAGL0C05291g	ORF|Uncharacterized	NULL
CAGL0C05313g	ORF|Uncharacterized	NULL
CAGL0C05335g	ORF|Uncharacterized	NULL
CAGL0C05357g	ORF|Verified	NULL
CAGL0C05379g	ORF|Verified	NULL
CAGL0C05401g	ORF|Uncharacterized	NULL
CAGL0C05423g	ORF|Uncharacterized	NULL
CAGL0C05445g	ORF|Uncharacterized	NULL
CAGL0C05461g	ORF|Uncharacterized	NULL
CAGL0C05467g	ORF|Uncharacterized	NULL
CAGL0C05489g	ORF|Uncharacterized	NULL
CAGL0C05511g	ORF|Uncharacterized	NULL
CAGL0C05533g	ORF|Uncharacterized	NULL
CAGL0C05555g	ORF|Uncharacterized	NULL
CAGL0C05577g	ORF|Uncharacterized	NULL
CAGL0C05599g	ORF|Uncharacterized	NULL
CAGL0C05621g	ORF|Uncharacterized	NULL
CAGL0C05643g	ORF|Verified	NULL
CAGL0D00105g	ORF|Uncharacterized	NULL
CAGL0D00110g	pseudogene	NULL
CAGL0D00116g	ORF|Uncharacterized	NULL
CAGL0D00154g	ORF|Uncharacterized	NULL
CAGL0D00176g	ORF|Uncharacterized	NULL
CAGL0D00198g	ORF|Uncharacterized	NULL
CAGL0D00220g	ORF|Uncharacterized	NULL
CAGL0D00242g	ORF|Uncharacterized	NULL
CAGL0D00264g	ORF|Uncharacterized	NULL
CAGL0D00286g	ORF|Uncharacterized	NULL
CAGL0D00308r	tRNA|Uncharacterized	NULL
CAGL0D00330g	ORF|Uncharacterized	NULL
CAGL0D00352g	ORF|Uncharacterized	NULL
CAGL0D00374g	ORF|Uncharacterized	NULL
CAGL0D00396g	ORF|Uncharacterized	NULL
CAGL0D00418g	ORF|Uncharacterized	NULL
CAGL0D00440g	ORF|Uncharacterized	NULL
CAGL0D00462g	ORF|Uncharacterized	NULL
CAGL0D00484g	ORF|Uncharacterized	NULL
CAGL0D00506g	ORF|Uncharacterized	NULL
CAGL0D00528g	ORF|Uncharacterized	NULL
CAGL0D00550g	ORF|Uncharacterized	NULL
CAGL0D00572g	ORF|Uncharacterized	NULL
CAGL0D00594g	ORF|Uncharacterized	NULL
CAGL0D00616g	ORF|Uncharacterized	NULL
CAGL0D00627r	ncRNA|Uncharacterized	NULL
CAGL0D00638g	ORF|Uncharacterized	NULL
CAGL0D00660g	ORF|Uncharacterized	NULL
CAGL0D00682g	ORF|Uncharacterized	NULL
CAGL0D00704g	ORF|Uncharacterized	NULL
CAGL0D00726g	ORF|Uncharacterized	NULL
CAGL0D00748g	ORF|Uncharacterized	NULL
CAGL0D00770g	ORF|Uncharacterized	NULL
CAGL0D00792g	ORF|Uncharacterized	NULL
CAGL0D00814g	ORF|Uncharacterized	NULL
CAGL0D00836g	ORF|Uncharacterized	NULL
CAGL0D00858g	ORF|Uncharacterized	NULL
CAGL0D00869g	ORF|Uncharacterized	NULL
CAGL0D00880g	ORF|Uncharacterized	NULL
CAGL0D00902g	ORF|Uncharacterized	NULL
CAGL0D00924g	ORF|Uncharacterized	NULL
CAGL0D00946g	ORF|Uncharacterized	NULL
CAGL0D00990g	ORF|Uncharacterized	NULL
CAGL0D01012g	ORF|Uncharacterized	NULL
CAGL0D01034g	ORF|Verified	NULL
CAGL0D01056g	ORF|Uncharacterized	NULL
CAGL0D01078g	ORF|Uncharacterized	NULL
CAGL0D01100g	ORF|Uncharacterized	NULL
CAGL0D01122g	ORF|Uncharacterized	NULL
CAGL0D01144g	ORF|Uncharacterized	NULL
CAGL0D01166g	ORF|Uncharacterized	NULL
CAGL0D01188g	ORF|Uncharacterized	NULL
CAGL0D01210g	ORF|Uncharacterized	NULL
CAGL0D01232g	ORF|Uncharacterized	NULL
CAGL0D01254g	ORF|Uncharacterized	NULL
CAGL0D01265g	ORF|Verified	NULL
CAGL0D01276g	ORF|Uncharacterized	NULL
CAGL0D01298g	ORF|Verified	NULL
CAGL0D01320g	ORF|Uncharacterized	NULL
CAGL0D01342g	ORF|Uncharacterized	NULL
CAGL0D01364g	ORF|Uncharacterized	NULL
CAGL0D01386g	ORF|Uncharacterized	NULL
CAGL0D01408g	ORF|Verified	NULL
CAGL0D01430g	ORF|Uncharacterized	NULL
CAGL0D01452g	ORF|Uncharacterized	NULL
CAGL0D01474g	ORF|Uncharacterized	NULL
CAGL0D01496g	ORF|Uncharacterized	NULL
CAGL0D01518g	ORF|Uncharacterized	NULL
CAGL0D01540g	ORF|Uncharacterized	NULL
CAGL0D01562g	ORF|Uncharacterized	NULL
CAGL0D01584g	ORF|Uncharacterized	NULL
CAGL0D01606g	ORF|Uncharacterized	NULL
CAGL0D01628g	ORF|Uncharacterized	NULL
CAGL0D01650g	ORF|Uncharacterized	NULL
CAGL0D01672g	ORF|Uncharacterized	NULL
CAGL0D01694g	ORF|Uncharacterized	NULL
CAGL0D01716g	ORF|Uncharacterized	NULL
CAGL0D01738g	ORF|Uncharacterized	NULL
CAGL0D01760g	ORF|Uncharacterized	NULL
CAGL0D01782g	ORF|Uncharacterized	NULL
CAGL0D01804g	ORF|Uncharacterized	NULL
CAGL0D01826g	ORF|Uncharacterized	NULL
CAGL0D01837g	ORF|Uncharacterized	NULL
CAGL0D01848r	tRNA|Uncharacterized	NULL
CAGL0D01892g	ORF|Uncharacterized	NULL
CAGL0D01914g	ORF|Uncharacterized	NULL
CAGL0D01936g	ORF|Uncharacterized	NULL
CAGL0D01958g	ORF|Uncharacterized	NULL
CAGL0D01980g	ORF|Uncharacterized	NULL
CAGL0D02002g	ORF|Uncharacterized	NULL
CAGL0D02018g	ORF|Uncharacterized	NULL
CAGL0D02024g	ORF|Uncharacterized	NULL
CAGL0D02046g	ORF|Uncharacterized	NULL
CAGL0D02068g	ORF|Uncharacterized	NULL
CAGL0D02090g	ORF|Verified	NULL
CAGL0D02101r	ncRNA|Uncharacterized	NULL
CAGL0D02112g	ORF|Uncharacterized	NULL
CAGL0D02134g	ORF|Uncharacterized	NULL
CAGL0D02150g	ORF|Uncharacterized	NULL
CAGL0D02156g	ORF|Uncharacterized	NULL
CAGL0D02178g	ORF|Uncharacterized	NULL
CAGL0D02200g	ORF|Uncharacterized	NULL
CAGL0D02222g	ORF|Uncharacterized	NULL
CAGL0D02244g	ORF|Uncharacterized	NULL
CAGL0D02266g	ORF|Uncharacterized	NULL
CAGL0D02288g	ORF|Uncharacterized	NULL
CAGL0D02310g	ORF|Uncharacterized	NULL
CAGL0D02332g	ORF|Uncharacterized	NULL
CAGL0D02354g	ORF|Uncharacterized	NULL
CAGL0D02376g	ORF|Uncharacterized	NULL
CAGL0D02398g	ORF|Uncharacterized	NULL
CAGL0D02420g	ORF|Uncharacterized	NULL
CAGL0D02442g	ORF|Verified	NULL
CAGL0D02464g	ORF|Uncharacterized	NULL
CAGL0D02486g	ORF|Uncharacterized	NULL
CAGL0D02508g	ORF|Uncharacterized	NULL
CAGL0D02530g	ORF|Uncharacterized	NULL
CAGL0D02552g	ORF|Uncharacterized	NULL
CAGL0D02574g	ORF|Uncharacterized	NULL
CAGL0D02596g	ORF|Uncharacterized	NULL
CAGL0D02618g	ORF|Uncharacterized	NULL
CAGL0D02640g	ORF|Uncharacterized	NULL
CAGL0D02662g	ORF|Uncharacterized	NULL
CAGL0D02684g	ORF|Uncharacterized	NULL
CAGL0D02706g	ORF|Uncharacterized	NULL
CAGL0D02728g	ORF|Uncharacterized	NULL
CAGL0D02761g	ORF|Uncharacterized	NULL
CAGL0D02772g	ORF|Uncharacterized	NULL
CAGL0D02794g	ORF|Uncharacterized	NULL
CAGL0D02816g	ORF|Uncharacterized	NULL
CAGL0D02838g	ORF|Uncharacterized	NULL
CAGL0D02860g	ORF|Uncharacterized	NULL
CAGL0D02882g	ORF|Uncharacterized	NULL
CAGL0D02904g	ORF|Uncharacterized	NULL
CAGL0D02926g	ORF|Uncharacterized	NULL
CAGL0D02948g	ORF|Uncharacterized	NULL
CAGL0D02970g	ORF|Uncharacterized	NULL
CAGL0D02992g	ORF|Uncharacterized	NULL
CAGL0D03014g	ORF|Uncharacterized	NULL
CAGL0D03036g	ORF|Uncharacterized	NULL
CAGL0D03058g	ORF|Uncharacterized	NULL
CAGL0D03080g	ORF|Uncharacterized	NULL
CAGL0D03102g	ORF|Uncharacterized	NULL
CAGL0D03124g	ORF|Uncharacterized	NULL
CAGL0D03146g	ORF|Uncharacterized	NULL
CAGL0D03168g	ORF|Uncharacterized	NULL
CAGL0D03190g	ORF|Uncharacterized	NULL
CAGL0D03212g	ORF|Uncharacterized	NULL
CAGL0D03234g	ORF|Uncharacterized	NULL
CAGL0D03256g	ORF|Uncharacterized	NULL
CAGL0D03278g	ORF|Uncharacterized	NULL
CAGL0D03300g	ORF|Uncharacterized	NULL
CAGL0D03322g	ORF|Uncharacterized	NULL
CAGL0D03344g	ORF|Uncharacterized	NULL
CAGL0D03366r	tRNA|Uncharacterized	NULL
CAGL0D03388g	ORF|Uncharacterized	NULL
CAGL0D03410g	ORF|Uncharacterized	NULL
CAGL0D03432g	ORF|Uncharacterized	NULL
CAGL0D03454g	ORF|Uncharacterized	NULL
CAGL0D03476r	tRNA|Uncharacterized	NULL
CAGL0D03498g	ORF|Uncharacterized	NULL
CAGL0D03520g	ORF|Uncharacterized	NULL
CAGL0D03542g	ORF|Uncharacterized	NULL
CAGL0D03564g	ORF|Uncharacterized	NULL
CAGL0D03586g	ORF|Uncharacterized	NULL
CAGL0D03608g	ORF|Uncharacterized	NULL
CAGL0D03630g	ORF|Uncharacterized	NULL
CAGL0D03652g	ORF|Uncharacterized	NULL
CAGL0D03674g	ORF|Uncharacterized	NULL
CAGL0D03696g	ORF|Uncharacterized	NULL
CAGL0D03718g	ORF|Uncharacterized	NULL
CAGL0D03740g	ORF|Uncharacterized	NULL
CAGL0D03762g	ORF|Uncharacterized	NULL
CAGL0D03784g	ORF|Uncharacterized	NULL
CAGL0D03806g	ORF|Uncharacterized	NULL
CAGL0D03828g	ORF|Uncharacterized	NULL
CAGL0D03850g	ORF|Uncharacterized	NULL
CAGL0D03872g	ORF|Uncharacterized	NULL
CAGL0D03894g	ORF|Uncharacterized	NULL
CAGL0D03916g	ORF|Uncharacterized	NULL
CAGL0D03938g	ORF|Uncharacterized	NULL
CAGL0D03960g	ORF|Uncharacterized	NULL
CAGL0D03982g	ORF|Uncharacterized	NULL
CAGL0D04004g	ORF|Uncharacterized	NULL
CAGL0D04026g	ORF|Uncharacterized	NULL
CAGL0D04048g	ORF|Uncharacterized	NULL
CAGL0D04070g	ORF|Uncharacterized	NULL
CAGL0D04092g	ORF|Uncharacterized	NULL
CAGL0D04114g	ORF|Uncharacterized	NULL
CAGL0D04136g	ORF|Uncharacterized	NULL
CAGL0D04158g	ORF|Uncharacterized	NULL
CAGL0D04180g	ORF|Uncharacterized	NULL
CAGL0D04202g	ORF|Uncharacterized	NULL
CAGL0D04224r	tRNA|Uncharacterized	NULL
CAGL0D04246g	ORF|Uncharacterized	NULL
CAGL0D04268g	ORF|Uncharacterized	NULL
CAGL0D04290g	ORF|Uncharacterized	NULL
CAGL0D04312g	ORF|Uncharacterized	NULL
CAGL0D04334r	tRNA|Uncharacterized	NULL
CAGL0D04356g	ORF|Uncharacterized	NULL
CAGL0D04378g	ORF|Uncharacterized	NULL
CAGL0D04394g	ORF|Uncharacterized	NULL
CAGL0D04400g	ORF|Uncharacterized	NULL
CAGL0D04422g	ORF|Uncharacterized	NULL
CAGL0D04444g	ORF|Uncharacterized	NULL
CAGL0D04466g	ORF|Uncharacterized	NULL
CAGL0D04488g	ORF|Uncharacterized	NULL
CAGL0D04510g	ORF|Uncharacterized	NULL
CAGL0D04532r	tRNA|Uncharacterized	NULL
CAGL0D04576g	ORF|Uncharacterized	NULL
CAGL0D04598r	tRNA|Uncharacterized	NULL
CAGL0D04620g	ORF|Uncharacterized	NULL
CAGL0D04642g	ORF|Uncharacterized	NULL
CAGL0D04664r	tRNA|Uncharacterized	NULL
CAGL0D04686g	ORF|Uncharacterized	NULL
CAGL0D04708g	ORF|Uncharacterized	NULL
CAGL0D04730g	ORF|Uncharacterized	NULL
CAGL0D04752g	ORF|Uncharacterized	NULL
CAGL0D04774g	ORF|Uncharacterized	NULL
CAGL0D04796g	ORF|Uncharacterized	NULL
CAGL0D04818g	ORF|Uncharacterized	NULL
CAGL0D04834g	ORF|Uncharacterized	NULL
CAGL0D04840g	ORF|Uncharacterized	NULL
CAGL0D04862g	ORF|Uncharacterized	NULL
CAGL0D04884g	ORF|Uncharacterized	NULL
CAGL0D04906r	tRNA|Uncharacterized	NULL
CAGL0D04928g	ORF|Uncharacterized	NULL
CAGL0D04950g	ORF|Uncharacterized	NULL
CAGL0D04972g	ORF|Uncharacterized	NULL
CAGL0D04994g	ORF|Verified	NULL
CAGL0D05016g	ORF|Uncharacterized	NULL
CAGL0D05038r	tRNA|Uncharacterized	NULL
CAGL0D05060g	ORF|Uncharacterized	NULL
CAGL0D05082g	ORF|Uncharacterized	NULL
CAGL0D05093t	repeat_region	NULL
CAGL0D05104g	ORF|Uncharacterized	NULL
CAGL0D05126r	tRNA|Uncharacterized	NULL
CAGL0D05148g	ORF|Uncharacterized	NULL
CAGL0D05170g	ORF|Verified	NULL
CAGL0D05192g	ORF|Uncharacterized	NULL
CAGL0D05214g	ORF|Uncharacterized	NULL
CAGL0D05236g	ORF|Uncharacterized	NULL
CAGL0D05258g	ORF|Uncharacterized	NULL
CAGL0D05280g	ORF|Uncharacterized	NULL
CAGL0D05302g	ORF|Uncharacterized	NULL
CAGL0D05318g	ORF|Uncharacterized	NULL
CAGL0D05324g	ORF|Uncharacterized	NULL
CAGL0D05346g	ORF|Uncharacterized	NULL
CAGL0D05368g	ORF|Uncharacterized	NULL
CAGL0D05390r	tRNA|Uncharacterized	NULL
CAGL0D05412g	ORF|Uncharacterized	NULL
CAGL0D05434g	ORF|Uncharacterized	NULL
CAGL0D05456g	ORF|Uncharacterized	NULL
CAGL0D05478g	ORF|Uncharacterized	NULL
CAGL0D05500g	ORF|Uncharacterized	NULL
CAGL0D05522g	ORF|Uncharacterized	NULL
CAGL0D05544g	ORF|Uncharacterized	NULL
CAGL0D05566g	ORF|Uncharacterized	NULL
CAGL0D05588g	ORF|Uncharacterized	NULL
CAGL0D05610g	ORF|Uncharacterized	NULL
CAGL0D05632g	ORF|Uncharacterized	NULL
CAGL0D05654g	ORF|Uncharacterized	NULL
CAGL0D05676g	ORF|Uncharacterized	NULL
CAGL0D05698g	ORF|Uncharacterized	NULL
CAGL0D05720g	ORF|Uncharacterized	NULL
CAGL0D05742g	ORF|Uncharacterized	NULL
CAGL0D05764g	ORF|Uncharacterized	NULL
CAGL0D05786g	ORF|Uncharacterized	NULL
CAGL0D05808g	ORF|Uncharacterized	NULL
CAGL0D05830s	centromere	NULL
CAGL0D05852g	ORF|Uncharacterized	NULL
CAGL0D05874g	ORF|Uncharacterized	NULL
CAGL0D05896g	ORF|Uncharacterized	NULL
CAGL0D05918g	ORF|Uncharacterized	NULL
CAGL0D05940g	ORF|Verified	NULL
CAGL0D05962g	ORF|Uncharacterized	NULL
CAGL0D05984r	tRNA|Uncharacterized	NULL
CAGL0D06006g	ORF|Uncharacterized	NULL
CAGL0D06028g	ORF|Uncharacterized	NULL
CAGL0D06050g	ORF|Uncharacterized	NULL
CAGL0D06061t	long_terminal_repeat	NULL
CAGL0D06072r	tRNA|Uncharacterized	NULL
CAGL0D06094g	ORF|Uncharacterized	NULL
CAGL0D06116r	tRNA|Uncharacterized	NULL
CAGL0D06138g	ORF|Verified	NULL
CAGL0D06154g	ORF|Uncharacterized	NULL
CAGL0D06160g	ORF|Uncharacterized	NULL
CAGL0D06182g	ORF|Uncharacterized	NULL
CAGL0D06204g	ORF|Uncharacterized	NULL
CAGL0D06226g	ORF|Uncharacterized	NULL
CAGL0D06248r	tRNA|Uncharacterized	NULL
CAGL0D06270g	ORF|Uncharacterized	NULL
CAGL0D06292g	ORF|Uncharacterized	NULL
CAGL0D06314g	ORF|Uncharacterized	NULL
CAGL0D06336g	ORF|Uncharacterized	NULL
CAGL0D06358r	tRNA|Uncharacterized	NULL
CAGL0D06380g	ORF|Uncharacterized	NULL
CAGL0D06402g	ORF|Verified	NULL
CAGL0D06424g	ORF|Verified	NULL
CAGL0D06446g	ORF|Uncharacterized	NULL
CAGL0D06468g	ORF|Uncharacterized	NULL
CAGL0D06490g	ORF|Uncharacterized	NULL
CAGL0D06512g	ORF|Uncharacterized	NULL
CAGL0D06534g	ORF|Uncharacterized	NULL
CAGL0D06556g	ORF|Uncharacterized	NULL
CAGL0D06578g	ORF|Uncharacterized	NULL
CAGL0D06600g	ORF|Uncharacterized	NULL
CAGL0D06622g	ORF|Uncharacterized	NULL
CAGL0D06644g	ORF|Uncharacterized	NULL
CAGL0D06666g	ORF|Uncharacterized	NULL
CAGL0D06688g	ORF|Uncharacterized	NULL
CAGL0D06710g	ORF|Uncharacterized	NULL
CAGL0D06732g	pseudogene	NULL
CAGL0E00105g	ORF|Uncharacterized	NULL
CAGL0E00110g	pseudogene	NULL
CAGL0E00116g	ORF|Uncharacterized	NULL
CAGL0E00132g	ORF|Uncharacterized	NULL
CAGL0E00187g	ORF|Uncharacterized	NULL
CAGL0E00231g	ORF|Uncharacterized	NULL
CAGL0E00275g	ORF|Uncharacterized	NULL
CAGL0E00297r	tRNA|Uncharacterized	NULL
CAGL0E00341g	ORF|Uncharacterized	NULL
CAGL0E00363g	ORF|Uncharacterized	NULL
CAGL0E00385g	ORF|Uncharacterized	NULL
CAGL0E00407g	ORF|Uncharacterized	NULL
CAGL0E00429g	ORF|Uncharacterized	NULL
CAGL0E00451g	ORF|Uncharacterized	NULL
CAGL0E00473g	ORF|Uncharacterized	NULL
CAGL0E00495g	ORF|Uncharacterized	NULL
CAGL0E00517g	ORF|Uncharacterized	NULL
CAGL0E00539g	ORF|Uncharacterized	NULL
CAGL0E00561g	ORF|Uncharacterized	NULL
CAGL0E00583g	ORF|Uncharacterized	NULL
CAGL0E00605g	ORF|Uncharacterized	NULL
CAGL0E00627g	ORF|Uncharacterized	NULL
CAGL0E00649g	ORF|Uncharacterized	NULL
CAGL0E00671g	ORF|Uncharacterized	NULL
CAGL0E00693g	ORF|Uncharacterized	NULL
CAGL0E00715g	ORF|Uncharacterized	NULL
CAGL0E00737g	ORF|Uncharacterized	NULL
CAGL0E00759g	ORF|Uncharacterized	NULL
CAGL0E00781g	ORF|Uncharacterized	NULL
CAGL0E00803g	ORF|Uncharacterized	NULL
CAGL0E00825r	tRNA|Uncharacterized	NULL
CAGL0E00847g	ORF|Uncharacterized	NULL
CAGL0E00869g	ORF|Uncharacterized	NULL
CAGL0E00891g	ORF|Uncharacterized	NULL
CAGL0E00913g	ORF|Uncharacterized	NULL
CAGL0E00935g	ORF|Uncharacterized	NULL
CAGL0E00957g	ORF|Uncharacterized	NULL
CAGL0E00979g	ORF|Uncharacterized	NULL
CAGL0E01001g	ORF|Uncharacterized	NULL
CAGL0E01023g	ORF|Uncharacterized	NULL
CAGL0E01045g	ORF|Uncharacterized	NULL
CAGL0E01067g	ORF|Uncharacterized	NULL
CAGL0E01089g	ORF|Uncharacterized	NULL
CAGL0E01111g	ORF|Uncharacterized	NULL
CAGL0E01133g	ORF|Uncharacterized	NULL
CAGL0E01155g	ORF|Uncharacterized	NULL
CAGL0E01177g	ORF|Verified	NULL
CAGL0E01199g	ORF|Uncharacterized	NULL
CAGL0E01221g	ORF|Uncharacterized	NULL
CAGL0E01243g	ORF|Verified	NULL
CAGL0E01265g	ORF|Uncharacterized	NULL
CAGL0E01287g	ORF|Uncharacterized	NULL
CAGL0E01309g	ORF|Uncharacterized	NULL
CAGL0E01331g	ORF|Uncharacterized	NULL
CAGL0E01353g	ORF|Uncharacterized	NULL
CAGL0E01397g	ORF|Uncharacterized	NULL
CAGL0E01419g	ORF|Uncharacterized	NULL
CAGL0E01441g	ORF|Uncharacterized	NULL
